query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
2,Reply to Tom's email,1,Reply to Tom 's email,118,project_management_tools_update_project,0.35546875,0.001953125,0.2702702702702703
2,Reply to Tom's email,1,Reply to Tom 's email,119,github_mcp_server_push_files,0.353515625,0.013671875,1.891891891891892
2,Reply to Tom's email,1,Reply to Tom 's email,120,quest_studio_file_storage_query_files,0.33984375,0.001953125,0.2702702702702703
2,Reply to Tom's email,1,Reply to Tom 's email,121,railway_tools_volume_create,0.337890625,0.01171875,1.6216216216216217
2,Reply to Tom's email,1,Reply to Tom 's email,122,project_management_tools_delete_project,0.326171875,,
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,1,web_search_tools_web_search,0.58984375,0.06640625,11.258278145695364
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,2,github_mcp_server_search_repositories,0.5234375,0.048828125,8.27814569536424
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,3,github_mcp_server_pull_request_read,0.474609375,0.005859375,0.9933774834437087
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,4,office_word_mcp_server_api_search_replace,0.46875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,5,railway_tools_service_info,0.466796875,0.0078125,1.3245033112582782
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,6,railway_tools_project_info,0.458984375,0.009765625,1.6556291390728477
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,7,gmail_tools_reply_google_email,0.44921875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,8,github_mcp_server_get_commit,0.447265625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,9,office_word_mcp_server_api_find_text_in_document,0.447265625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,10,railway_tools_service_create_from_repo,0.4453125,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,11,github_mcp_server_list_commits,0.44140625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,12,gmail_tools_get_google_emails,0.439453125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,13,gmail_tools_send_google_email,0.4375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,14,github_mcp_server_list_pull_requests,0.4375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,15,github_mcp_server_get_me,0.4375,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,16,railway_tools_service_update,0.43359375,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,17,carrot_mcp_server_api_hr_dashboard_summary,0.4296875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,18,railway_tools_service_list,0.427734375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,19,office_word_mcp_server_api_get_paragraph_text_from_document,0.42578125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,20,gmail_tools_forward_google_email,0.423828125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,21,railway_tools_project_environments,0.421875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,22,railway_tools_project_list,0.421875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,23,github_mcp_server_list_branches,0.419921875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,24,quest_studio_file_storage_get_storage_usage,0.41796875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,25,office_word_mcp_server_api_add_heading,0.416015625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,26,office_word_mcp_server_api_get_document_info,0.4140625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,27,github_mcp_server_create_pull_request,0.4140625,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,28,railway_tools_service_create_from_image,0.41015625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,29,railway_tools_service_restart,0.408203125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,30,office_word_mcp_server_api_get_document_text,0.40625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,31,github_mcp_server_update_pull_request,0.404296875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,32,railway_tools_project_create,0.40234375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,33,github_mcp_server_create_branch,0.40234375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,34,office_word_mcp_server_api_get_document_outline,0.40234375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,35,railway_tools_volume_list,0.40234375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,36,railway_tools_database_list_types,0.400390625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,37,github_mcp_server_create_or_update_file,0.400390625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,38,office_word_mcp_server_api_add_page_break,0.3984375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,39,outlook_mail_management_find_email_address,0.3984375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,40,github_mcp_server_merge_pull_request,0.396484375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,41,project_management_tools_view_board,0.39453125,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,42,project_management_tools_get_team,0.39453125,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,43,railway_tools_volume_update,0.390625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,44,outlook_mail_management_search_outlook_mail,0.390625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,45,github_mcp_server_get_file_contents,0.388671875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,46,supabase_mcp_get_all_supabase_projects,0.388671875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,47,office_word_mcp_server_api_add_paragraph,0.388671875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,48,carrot_mcp_server_api_update_employee,0.38671875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,49,carrot_mcp_server_api_submit_leave_application,0.38671875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,50,supabase_mcp_check_database_health,0.384765625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,51,project_management_tools_list_projects,0.384765625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,52,office_word_mcp_server_api_copy_document,0.384765625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,53,carrot_mcp_server_api_list_employees,0.3828125,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,54,quest_studio_file_storage_get_file_content,0.3828125,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,55,railway_tools_volume_delete,0.3828125,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,56,carrot_mcp_server_api_log_hours_entry,0.3828125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,57,github_mcp_server_create_repository,0.380859375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,58,carrot_mcp_server_api_get_employee,0.37890625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,59,railway_tools_project_delete,0.37890625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,60,quest_studio_file_storage_query_files,0.376953125,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,61,project_management_tools_list_teams,0.376953125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,62,office_word_mcp_server_api_convert_to_pdf,0.375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,63,sharepoint_tools_get_sharepoint_sites,0.375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,64,supabase_mcp_get_table_schema,0.375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,65,office_word_mcp_server_api_get_document_xml,0.373046875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,66,carrot_mcp_server_api_work_hours_summary,0.373046875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,67,sharepoint_tools_get_sharepoint_documents,0.373046875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,68,project_management_tools_create_work_item,0.37109375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,69,office_word_mcp_server_api_create_word_document,0.37109375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,70,project_management_tools_create_project,0.37109375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,71,project_management_tools_list_work_items,0.37109375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,72,carrot_mcp_server_api_create_leave_application,0.37109375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,73,project_management_tools_get_project,0.37109375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,74,railway_tools_service_delete,0.369140625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,75,railway_tools_volume_create,0.369140625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,76,office_word_mcp_server_api_add_picture,0.369140625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,77,project_management_tools_create_team,0.3671875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,78,outlook_mail_management_compose_email,0.3671875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,79,gmail_tools_delete_google_email,0.365234375,0.005859375,0.9933774834437087
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,80,project_management_tools_get_sprint,0.359375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,81,supabase_mcp_select_database_table_data,0.359375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,82,carrot_mcp_server_api_update_leave_application,0.359375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,83,supabase_mcp_get_database_tables,0.357421875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,84,sharepoint_tools_create_txt_file_in_sharepoint,0.357421875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,85,outlook_mail_management_reply_to_email,0.35546875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,86,project_management_tools_get_work_item_comments,0.35546875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,87,project_management_tools_get_user_capacity,0.35546875,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,88,project_management_tools_list_sprints,0.35546875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,89,project_management_tools_list_team_members,0.353515625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,90,office_word_mcp_server_api_add_table,0.3515625,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,91,supabase_mcp_update_database_table_data,0.3515625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,92,carrot_mcp_server_api_create_employee,0.349609375,0.0,0.0
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,93,supabase_mcp_insert_table_data,0.349609375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,94,office_word_mcp_server_api_delete_paragraph,0.34765625,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,95,quest_studio_file_storage_get_files,0.345703125,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,96,office_word_mcp_server_api_merge_doucments,0.34375,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,97,office_word_mcp_server_api_list_files,0.341796875,0.001953125,0.33112582781456956
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,98,project_management_tools_get_work_item,0.33984375,0.00390625,0.6622516556291391
3,Search the web for the latest Nvidia news,1,Search the web for the latest Nvidia news,99,project_management_tools_create_sprint,0.3359375,0.0,0.0
